OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406414129,"CALCARE HOME HEALTH CARE & HOSPICE, INC.",550001811,Parent Facility,455 HICKEY BLVD,DALY CITY,94015,41,SAN MATEO,Not Applicable,,Open,2011-12-08,Home Health Agency/Hospice,Home Health Agency,37.66412000,-122.46821000
406414130,"CALCARE HOME HEALTH CARE & HOSPICE, INC",550001880,Parent Facility,455 HICKEY BLVD,DALY CITY,94015,41,SAN MATEO,Not Applicable,,Open,2012-02-22,Home Health Agency/Hospice,Hospice,37.66415770,-122.46832240
406414135,"HELPING HANDS HOME HEALTH CARE AND HOSPICE, INC.",550002649,Parent Facility,1710 S AMPHLETT BLVD,SAN MATEO,94402,41,SAN MATEO,Not Applicable,,Open,2014-04-09,Home Health Agency/Hospice,Hospice,37.55814250,-122.30308280
406414136,"HELPING HANDS HOME HEALTH CARE & HOSPICE, INC.",550002648,Parent Facility,1710 S AMPHLETT BLVD,SAN MATEO,94402,41,SAN MATEO,Not Applicable,,Open,2014-04-09,Home Health Agency/Hospice,Home Health Agency,37.55746000,-122.30080000
406414137,SILVERADO HOSPICE - BAY AREA,550002623,Parent Facility,1000 MARINA BLVD.,BRISBANE,94005,41,SAN MATEO,Not Applicable,,Open,2014-03-20,Home Health Agency/Hospice,Hospice,37.67459000,-122.38709000
406414141,NATIONAL HOME HEALTH,550001400,Parent Facility,303 TWIN DOLPHIN DR,REDWOOD CITY,94065,41,SAN MATEO,Not Applicable,,Open,2014-06-14,Home Health Agency/Hospice,Home Health Agency,37.52234000,-122.25978000
406414143,ABL HEALTH CARE,550003007,Parent Facility,6150 MISSION ST,DALY CITY,94014,41,SAN MATEO,Not Applicable,,Open,2015-02-20,Home Health Agency/Hospice,Home Health Agency,37.70702000,-122.45802000
406414149,HEALTH HORIZONS HOME HEALTH AGENCY,550003015,Parent Facility,851 BURLWAY RD,BURLINGAME,94010,41,SAN MATEO,Not Applicable,,Open,2015-06-10,Home Health Agency/Hospice,Home Health Agency,37.59533000,-122.36637000
406414150,"ELITE CARE HOME HEALTH AGENCY, INC.",550003177,Parent Facility,91 WESTBOROUGH BLVD,SOUTH SAN FRANCISCO,94080,41,SAN MATEO,Not Applicable,,Open,2016-02-06,Home Health Agency/Hospice,Home Health Agency,37.66376820,-122.46761490
406414152,RADIANT CARE HOSPICE LLC,550003301,Parent Facility,1740 MARCO POLO WAY,BURLINGAME,94010,41,SAN MATEO,Not Applicable,,Open,2015-12-04,Home Health Agency/Hospice,Hospice,37.59048000,-122.38530000
406414153,HARMONY HOME HEALTH,550003216,Parent Facility,295 89TH ST,DALY CITY,94015,41,SAN MATEO,Not Applicable,,Open,2015-08-17,Home Health Agency/Hospice,Home Health Agency,37.69160000,-122.47187100
406414154,INCARE HOME HEALTH SERVICES - BRANCH,220000357,Branch,553 PILGRIM DR,FOSTER CITY,94404,41,SAN MATEO,Not Applicable,,Open,2015-11-20,Home Health Agency/Hospice,Home Health Agency,37.56357000,-122.26912000
406414156,1ST CHOICE HOME HEALTH CARE,550003480,Parent Facility,1291 E HILLSDALE BLVD,FOSTER CITY,94404,41,SAN MATEO,Not Applicable,,Open,2016-04-21,Home Health Agency/Hospice,Home Health Agency,37.56907000,-122.26559000
406414157,1ST CHOICE HOSPICE CARE,550003481,Parent Facility,1291 E HILLSDALE BLVD,FOSTER CITY,94404,41,SAN MATEO,Not Applicable,,Open,2016-04-21,Home Health Agency/Hospice,Hospice,37.56907000,-122.26559000
406414159,CVH CARE,550001160,Parent Facility,111 ANZA BLVD,BURLINGAME,94010,41,SAN MATEO,Not Applicable,,Open,2015-11-12,Home Health Agency/Hospice,Home Health Agency,37.59113000,-122.34777000
406414160,CALIFORNIA HOME HEALTH LLC,550003479,Parent Facility,61 AIRPORT BLVD,SOUTH SAN FRANCISCO,94080,41,SAN MATEO,Not Applicable,,Open,2016-04-11,Home Health Agency/Hospice,Home Health Agency,37.65085000,-122.40899000
406414161,"RO HEALTH, INC.",550003581,Parent Facility,851 BURLWAY RD,BURLINGAME,94010,41,SAN MATEO,Not Applicable,,Open,2016-06-21,Home Health Agency/Hospice,Home Health Agency,37.59533000,-122.36637000
406414162,HOME HELPERS HEALTHCARE,550003671,Parent Facility,655 MIRAMONTES ST,HALF MOON BAY,94019,41,SAN MATEO,Not Applicable,,Open,2016-08-29,Home Health Agency/Hospice,Home Health Agency,37.46266000,-122.42978000
406414164,CAREWAY HOME HEALTH,550003799,Parent Facility,3 WATERS PARKS DR,SAN MATEO,94403,41,SAN MATEO,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Home Health Agency,37.55183000,-122.29009000
406414165,ANX HOSPICE CARE,550003932,Parent Facility,455 HICKEY BLVD,DALY CITY,94015,41,SAN MATEO,Not Applicable,,Open,2017-06-06,Home Health Agency/Hospice,Hospice,37.66412000,-122.46821000
406414167,"HOME HEALTH BAY ARE, INC.",550003946,Parent Facility,901 CAMPUS DR,DALY CITY,94015,41,SAN MATEO,Not Applicable,,Open,2017-08-11,Home Health Agency/Hospice,Home Health Agency,37.66537000,-122.47638000
406414168,RADIANT CARE HOME HEALTH,550003981,Parent Facility,1740 MARCO POLO WAY,BURLINGAME,94010,41,SAN MATEO,Not Applicable,,Open,2017-10-06,Home Health Agency/Hospice,Home Health Agency,37.58988000,-122.38435000
406414169,ALLIANCE HOME HEALTH,550004011,Parent Facility,6717 MISSION ST,DALY CITY,94014,41,SAN MATEO,Not Applicable,,Open,2017-10-25,Home Health Agency/Hospice,Home Health Agency,37.70122000,-122.46334000
406420518,VISITING NURSE AND HOSPICE CARE OF SANTA BARBARA,050000054,Parent Facility,512 E GUTIERREZ ST,SANTA BARBARA,93103,42,SANTA BARBARA,Not Applicable,,Open,2012-12-11,Home Health Agency/Hospice,Home Health Agency,34.42093100,-119.68764100
406424004,DIGNITY HEALTH HOME HEALTH,050000233,Parent Facility,124 S COLLEGE DR,SANTA MARIA,93454,42,SANTA BARBARA,Not Applicable,,Open,2015-01-28,Home Health Agency/Hospice,Home Health Agency,34.95207000,-120.42478000
406424018,NURSECORE OF SANTA BARBARA,050000353,Parent Facility,930 LAGUNA ST,SANTA BARBARA,93101,42,SANTA BARBARA,Not Applicable,,Open,1993-06-29,Home Health Agency/Hospice,Home Health Agency,34.42566000,-119.69713000
406424036,DIGNITY HEALTH HOME HEALTH - LOMPOC,050000233,Branch,425 W CENTRAL AVE,LOMPOC,93436,42,SANTA BARBARA,Not Applicable,,Open,2013-08-05,Home Health Agency/Hospice,Home Health Agency,34.66086000,-120.46161000
406424063,DIGNITY HEALTH HOSPICE,070000712,Parent Facility,124 S. COLLEGE DR.,SANTA MARIA,93454,42,SANTA BARBARA,Not Applicable,,Open,2017-08-22,Home Health Agency/Hospice,Hospice,34.95207000,-120.42478000
406424067,WILSHIRE HOME HEALTH - BRANCH,050000487,Branch,2353 S BROADWAY,SANTA MARIA,93454,42,SANTA BARBARA,Not Applicable,,Open,2006-11-10,Home Health Agency/Hospice,Home Health Agency,34.91708370,-120.43729930
406424068,WILSHIRE HOSPICE - BRANCH,070000579,Branch,2353 S  BROADWAY,SANTA MARIA,93454,42,SANTA BARBARA,Not Applicable,,Open,2007-03-28,Home Health Agency/Hospice,Hospice,34.91763000,-120.43612000
406424072,CORAM CVS/SPECIALTU INFUSION SEERVICES,050000279,Parent Facility,5571 EKWILL ST,GOLETA,93111,42,SANTA BARBARA,Not Applicable,,Open,2008-03-28,Home Health Agency/Hospice,Home Health Agency,34.43005000,-119.82118000
406424075,ASSISTED HEALTHCARE SERVICES,050000396,Parent Facility,302 N MILPAS ST,SANTA BARBARA,93103,42,SANTA BARBARA,Not Applicable,,Open,2013-07-25,Home Health Agency/Hospice,Home Health Agency,34.42458000,-119.68292000
406424080,VISITING NURSE AND HOSPICE CARE VALLEY BRANCH,050000054,Branch,2029 VILLAGE LANE,SOLVANG,93463,42,SANTA BARBARA,Not Applicable,,Open,2016-06-08,Home Health Agency/Hospice,Home Health Agency,34.60090000,-120.12672000
406424081,ASSISTED HOME HOSPICE - BRANCH,070000583,Branch,302 N MILPAS ST,SANTA BARBARA,93103,42,SANTA BARBARA,Not Applicable,,Open,2015-11-29,Home Health Agency/Hospice,Hospice,34.42458000,-119.68293000
406424097,VISITING NURSE & HOSPICE CARE,550002709,Parent Facility,512 E GUTIERREZ ST,SANTA BARBARA,93103,42,SANTA BARBARA,Not Applicable,,Open,2014-06-13,Home Health Agency/Hospice,Hospice,34.42140000,-119.68826000
406424100,VISITING NURSE & HOSPICE CARE VALLEY BRANCH,550002709,Branch,2029 VILLAGE LANE,SOLVANG,93463,42,SANTA BARBARA,Not Applicable,,Open,2016-06-27,Home Health Agency/Hospice,Hospice,34.60090000,-120.12672000
406424104,CENTRAL COAST HOME HEALTH - SANTA BARBARA,550000764,Branch,4213 STATE ST,SANTA BARBARA,93110,42,SANTA BARBARA,Not Applicable,,Open,2014-12-15,Home Health Agency/Hospice,Home Health Agency,34.44046000,-119.76358000
406424109,PERSONAL CARE SERVICES,550003182,Parent Facility,512 E GUTIERREZ ST,SANTA BARBARA,93103,42,SANTA BARBARA,Not Applicable,,Open,2016-02-12,Home Health Agency/Hospice,Home Health Agency,34.42140000,-119.68826000
406424111,"SANTA MARIA HOSPICE, INC.",550003387,Parent Facility,222 W CARMEN LN,SANTA MARIA,93458,42,SANTA BARBARA,Not Applicable,,Open,2016-02-12,Home Health Agency/Hospice,Hospice,34.92482000,-120.43890000
406430661,CVHCARE SAN JOSE,550004050,Parent Facility,1855 O'TOOLE LANE,SAN JOSE,95131,43,SANTA CLARA,Not Applicable,,Open,2017-10-11,Home Health Agency/Hospice,Home Health Agency,37.38449000,-121.90590000
406430748,KAISER FOUNDATION HOSPITAL HHA-SANTA CLARA-PARENT,220000406,Parent Facility,2610 AUGUSTINE DR,SANTA CLARA,95054,43,SANTA CLARA,Not Applicable,,Open,2010-12-20,Home Health Agency/Hospice,Home Health Agency,37.38233000,-121.97449000
406430923,"COMFORT ASSISTING HOSPICE, INC.",550003611,Parent Facility,830 HILLVIEW CT,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2017-12-07,Home Health Agency/Hospice,Hospice,37.43562000,-121.89180000
406434029,"MAXIM HEALTHCARE SERVICES, INC. - SAN JOSE",070000287,Parent Facility,631 RIVER OAKS PKWY,SAN JOSE,95134,43,SANTA CLARA,Not Applicable,,Open,2016-03-31,Home Health Agency/Hospice,Home Health Agency,37.39886000,-121.92212000
406434037,GENTIVA HEALTH SERVICES,070000279,Parent Facility,4030 MOORPARK AVE,SAN JOSE,95117,43,SANTA CLARA,Not Applicable,,Open,1989-07-07,Home Health Agency/Hospice,Home Health Agency,37.31583000,-121.97350000
406434055,BRIDGE HOME HEALTH BAY AREA,070000304,Parent Facility,175 N JACKSON AVE,SAN JOSE,95116,43,SANTA CLARA,Not Applicable,,Open,2013-03-15,Home Health Agency/Hospice,Home Health Agency,37.36219230,-121.84722360
406434073,OLDER ADULTS CARE MANAGEMENT,220000448,Parent Facility,881 FREMONT AVE,LOS ALTOS,94024,43,SANTA CLARA,Not Applicable,,Open,2015-01-15,Home Health Agency/Hospice,Home Health Agency,37.35499000,-122.09016000
406434118,HEARTLAND HOSPICE SERVICES - SANTA CLARA,070000419,Parent Facility,2005 DE LA CRUZ BLVD,SANTA CLARA,95050,43,SANTA CLARA,Not Applicable,,Open,1998-04-17,Home Health Agency/Hospice,Hospice,37.36109010,-121.94080140
406434119,KAISER FOUNDATION HOSPITAL HOSPICE - SANTA CLARA - PARENT,070000404,Parent Facility,2610 AUGUSTINE DR,SANTA CLARA,95054,43,SANTA CLARA,Not Applicable,,Open,2010-12-20,Home Health Agency/Hospice,Hospice,37.38231910,-121.97329060
406434121,GENTIVA HOSPICE,070000417,Parent Facility,2055 GATEWAY PL,SAN JOSE,95110,43,SANTA CLARA,Not Applicable,,Open,2012-11-09,Home Health Agency/Hospice,Hospice,37.37200000,-121.92514000
406434124,"CARE AT HOME, INC.",220000453,Parent Facility,910 CAMPISI WAY,CAMPBELL,95008,43,SANTA CLARA,Not Applicable,,Open,2014-12-09,Home Health Agency/Hospice,Home Health Agency,37.29064000,-121.93351100
406434154,PREMIER HOME HEALTH PROVIDERS INC.,550001110,Parent Facility,1095 BIRD AVE,SAN JOSE,95125,43,SANTA CLARA,Not Applicable,,Open,2009-07-23,Home Health Agency/Hospice,Home Health Agency,37.31160550,-121.89649750
406434160,ASIAN AMERICAN HOME HEALTH,020000654,Branch,1840 THE ALAMEDA,SAN JOSE,95126,43,SANTA CLARA,Not Applicable,,Open,2004-11-02,Home Health Agency/Hospice,Home Health Agency,37.33967000,-121.92162000
406434161,FOCUS HEALTH,070000714,Parent Facility,1245 S WINCHESTER BLVD,SAN JOSE,95128,43,SANTA CLARA,Not Applicable,,Open,2012-09-18,Home Health Agency/Hospice,Home Health Agency,37.30273810,-121.95009710
406434166,PATHWAYS HOME HEALTH AND HOSPICE-PARENT,070000462,Parent Facility,585 N MARY AVE,SUNNYVALE,94085,43,SANTA CLARA,Not Applicable,,Open,2005-03-08,Home Health Agency/Hospice,Hospice,37.39234000,-122.03750000
406434168,VN HOME HEALTH CARE,070000706,Parent Facility,2528 QUME DR,SAN JOSE,95131,43,SANTA CLARA,Not Applicable,,Open,2011-02-01,Home Health Agency/Hospice,Home Health Agency,37.40044050,-121.88875430
406434172,PATHWAYS HOME HEALTH AND HOSPICE,220000429,Parent Facility,585 N MARY AVE,SUNNYVALE,94085,43,SANTA CLARA,Not Applicable,,Open,2005-03-07,Home Health Agency/Hospice,Home Health Agency,37.39234000,-122.03750000
406434177,KAISER FOUNDATION-HOSP HOME HEALTH-SANTA CLARA-GREAT OAKS-BR,220000406,Branch,50 GREAT OAKS BLVD,SAN JOSE,95119,43,SANTA CLARA,Not Applicable,,Open,2005-10-24,Home Health Agency/Hospice,Home Health Agency,37.23561900,-121.77601060
406434178,KAISER FOUNDATION HOSP. HOSPICE-SANTA CLARA-GREAT-BR,070000404,Branch,50 GREAT OAKS BLVD.,SAN JOSE,95123,43,SANTA CLARA,Not Applicable,,Open,2005-10-24,Home Health Agency/Hospice,Hospice,37.23687707,-121.77599829
406434183,"HOSPICE OF THE VALLEY, A SUTTER CARE AT HOME AFFILIATE",070000396,Parent Facility,4850 UNION AVENUE,SAN JOSE,95124,43,SANTA CLARA,Not Applicable,,Open,2006-09-05,Home Health Agency/Hospice,Hospice,37.24897377,-121.93125704
406434185,SILICON VALLEY PHARMACY AND INFUSION THERAPIES,550000311,Parent Facility,14107 WINCHESTER BLVD,LOS GATOS,95032,43,SANTA CLARA,Not Applicable,,Open,2006-11-14,Home Health Agency/Hospice,Home Health Agency,37.26181000,-121.96203000
406434190,COMFORT HANDS HEALTHCARE INC.,550000515,Parent Facility,792 MERIDIAN WAY,SAN JOSE,95126,43,SANTA CLARA,Not Applicable,,Open,2012-05-05,Home Health Agency/Hospice,Home Health Agency,37.31324220,-121.91365650
406434192,HOME HEALTH ALLIANCE,550000546,Parent Facility,1 N MAIN ST,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2012-10-10,Home Health Agency/Hospice,Home Health Agency,37.43141310,-121.90725340
406434194,"BAYCAL HOME HEALTH CARE SERVICES, INC.",550000637,Parent Facility,1605 S MAIN ST,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2007-12-19,Home Health Agency/Hospice,Home Health Agency,37.40763000,-121.90293000
406434195,"PROHEALTH HOME CARE, INC.",550000275,Parent Facility,2700 ZANKER RD,SAN JOSE,95134,43,SANTA CLARA,Not Applicable,,Open,2011-02-18,Home Health Agency/Hospice,Home Health Agency,37.38949000,-121.92526000
406434196,OPTIMAL HOSPICE CARE,550000654,Parent Facility,3375 SCOTT BOULEVARD,SANTA CLARA,95054,43,SANTA CLARA,Not Applicable,,Open,2008-01-24,Home Health Agency/Hospice,Hospice,37.38062000,-121.98461000
406434197,ST. JOSEPH HOME HEALTH,550000792,Parent Facility,1525 MCCARTHY BLVD,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2011-06-01,Home Health Agency/Hospice,Home Health Agency,37.40690000,-121.91959000
406434198,INTERIM HEALTHCARE,070000144,Parent Facility,950 S BASCOM AVE,SAN JOSE,95128,43,SANTA CLARA,Not Applicable,,Open,2017-07-12,Home Health Agency/Hospice,Home Health Agency,37.30907000,-121.93175000
406434205,"HEALTHY LIVING AT HOME, INC.",550000931,Parent Facility,1879 LUNDY AVE,SAN JOSE,95131,43,SANTA CLARA,Not Applicable,,Open,2009-03-27,Home Health Agency/Hospice,Home Health Agency,37.39287000,-121.89062000
406434206,"NATIONAL HOME HEALTH SERVICES, INC.",550001137,Parent Facility,2880 ZANKER RD,SAN JOSE,95134,43,SANTA CLARA,Not Applicable,,Open,2009-08-17,Home Health Agency/Hospice,Home Health Agency,37.39536000,-121.92930000
406434210,AMEDISYS HOME HEALTH CARE,550001171,Parent Facility,1700 WINCHESTER BLVD,CAMPBELL,95008,43,SANTA CLARA,Not Applicable,,Open,2010-11-19,Home Health Agency/Hospice,Home Health Agency,37.29263000,-121.94986000
406434215,"LOVING CARE HOME HEALTH, LLC.",550001295,Parent Facility,830 STEWART DR,SUNNYVALE,94085,43,SANTA CLARA,Not Applicable,,Open,2011-06-01,Home Health Agency/Hospice,Home Health Agency,37.38394000,-122.00960000
406434221,HEALTH AT HOME,550001546,Parent Facility,1590 OAKLAND RD,SAN JOSE,95131,43,SANTA CLARA,Not Applicable,,Open,2011-04-27,Home Health Agency/Hospice,Home Health Agency,37.38035000,-121.89538000
406434222,"ST. JAMES HOME HEALTH, INC.",550001613,Parent Facility,16 CORNING AVE,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2014-09-01,Home Health Agency/Hospice,Home Health Agency,37.42461000,-121.90592100
406434224,"BAYHEALTH, INC.",550001623,Parent Facility,30 UNION AVE,CAMPBELL,95008,43,SANTA CLARA,Not Applicable,,Open,2011-07-06,Home Health Agency/Hospice,Home Health Agency,37.28652000,-121.93535000
406434226,VITAS HEALTHCARE CORPORTATION OF CALIFORNIA - MILPITAS,070000627,Parent Facility,670 MCCARTHY BLVD,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2011-10-05,Home Health Agency/Hospice,Hospice,37.41640000,-121.92073000
406434229,SOJOURN HOSPICE AND PALLIATIVE CARE,550001815,Parent Facility,1879 LUNDY AVE,SAN JOSE,95131,43,SANTA CLARA,Not Applicable,,Open,2012-01-19,Home Health Agency/Hospice,Hospice,37.39287000,-121.89062000
406434232,"SERENE HOME HEALTHCARE, INC.",550001989,Parent Facility,4340 ALMADEN EXPY,SAN JOSE,95118,43,SANTA CLARA,Not Applicable,,Open,2014-05-12,Home Health Agency/Hospice,Home Health Agency,37.26460000,-121.87680100
406434233,"ST. PATRICK HOME HEALTH PROVIDERS, INC.",550002008,Parent Facility,25 N 14TH ST,SAN JOSE,95112,43,SANTA CLARA,Not Applicable,,Open,2012-07-23,Home Health Agency/Hospice,Home Health Agency,37.34307000,-121.87793100
406434236,HARMONY HOME HEALTH,550001965,Parent Facility,1292 KIFER RD,SUNNYVALE,94086,43,SANTA CLARA,Not Applicable,,Open,2016-06-21,Home Health Agency/Hospice,Home Health Agency,37.37398000,-121.98965000
406434237,SEQUOIA HOME HEALTH,550000575,Parent Facility,830 HILLVIEW CT,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2012-01-24,Home Health Agency/Hospice,Home Health Agency,37.43620000,-121.89201100
406434238,"PARAGON HOME HEALTH CARE & HOSPICE, INC.",550002026,Parent Facility,920 HILLVIEW CT,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2012-08-09,Home Health Agency/Hospice,Home Health Agency,37.43551400,-121.89272930
406434239,"PREMIER HEALTHCARE SERVICES, LLC",550002023,Parent Facility,950 S BASCOM AVE,SAN JOSE,95128,43,SANTA CLARA,Not Applicable,,Open,2014-11-18,Home Health Agency/Hospice,Home Health Agency,37.30907000,-121.93113100
406434240,HELENIUM HOME HEALTH INC.,550002015,Parent Facility,1580 OAKLAND RD,SAN JOSE,95131,43,SANTA CLARA,Not Applicable,,Open,2015-05-01,Home Health Agency/Hospice,Home Health Agency,37.38033000,-121.89538000
406434241,"MEDICS CHOICE HOME HEALTH, INC",550002033,Parent Facility,1649A S MAIN ST,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2015-11-01,Home Health Agency/Hospice,Home Health Agency,37.40710200,-121.90296200
406434243,"PARAGON HOME HEALTH CARE & HOSPICE, INC",550002144,Parent Facility,920 HILLVIEW CT,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2012-11-27,Home Health Agency/Hospice,Hospice,37.43551400,-121.89272930
406434244,"NOR-CAL PROFESSIONAL HOME HEALTH CARE SERVICES, INC.",550002142,Parent Facility,1270 S WINCHESTER BLVD,SAN JOSE,95128,43,SANTA CLARA,Not Applicable,,Open,2012-11-20,Home Health Agency/Hospice,Home Health Agency,37.30213000,-121.94986000
406434246,"COMFORT HOME HEALTH CAARE, LLC",550002174,Parent Facility,1650 ZANKER RD,SAN JOSE,95112,43,SANTA CLARA,Not Applicable,,Open,2013-01-15,Home Health Agency/Hospice,Home Health Agency,37.37272430,-121.90978500
406434247,"IN HOME CARE GROUP, LLC",550002166,Parent Facility,6830 VIA DEL ORO,SAN JOSE,95119,43,SANTA CLARA,Not Applicable,,Open,2013-01-07,Home Health Agency/Hospice,Home Health Agency,37.23277100,-121.77712700
406434248,LIFEGUARD HOME HEALTH SOUTHBAY & PENINSULA,550002185,Parent Facility,960 JACKLIN RD,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2013-01-30,Home Health Agency/Hospice,Home Health Agency,37.44687850,-121.89262730
406434252,"SEASONS HOSPICE & PALLIATIVE CARE OF NORTHERN CALIFORNIA, LLC",550002261,Parent Facility,400 RACE ST,SAN JOSE,95126,43,SANTA CLARA,Not Applicable,,Open,2016-04-01,Home Health Agency/Hospice,Hospice,37.32027000,-121.91116000
406434266,SOUTH SPRINGS HOME HEALTH CARE,550002592,Parent Facility,1590 OAKLAND RD,SAN JOSE,95131,43,SANTA CLARA,Not Applicable,,Open,2014-03-04,Home Health Agency/Hospice,Home Health Agency,37.38035000,-121.89538000
406434269,"HEALING TOUCH OF CALIFORNIA HOME HEALTH AGENCY, INC.",550002780,Parent Facility,8010 WAYLAND LN,GILROY,95020,43,SANTA CLARA,Not Applicable,,Open,2014-08-06,Home Health Agency/Hospice,Home Health Agency,37.01418000,-121.58166100
406434272,NURSE SOLUTIONS LLC,550002839,Parent Facility,3239 EL CAMINO REAL,PALO ALTO,94306,43,SANTA CLARA,Not Applicable,,Open,2014-09-29,Home Health Agency/Hospice,Home Health Agency,37.42092000,-122.13774000
406434273,"HEALTHONE PROFESSIONAL ENTITY, LLC",550003187,Parent Facility,500 E CALAVERAS BLVD,MILPITAS,95035,43,SANTA CLARA,Not Applicable,,Open,2015-08-18,Home Health Agency/Hospice,Home Health Agency,37.43243000,-121.89680100
406434277,BONITA SPRINGS HOSPICE CARE LLC,550003035,Parent Facility,8545 MONTEREY RD,GILROY,95020,43,SANTA CLARA,Not Applicable,,Open,2015-04-16,Home Health Agency/Hospice,Hospice,37.02065000,-121.57547000
406434281,GRACE COMMUNITY HOME HEALTH INC.,550002945,Parent Facility,229 POLARIS AVE,MOUNTAIN VIEW,94043,43,SANTA CLARA,Not Applicable,,Open,2015-01-01,Home Health Agency/Hospice,Home Health Agency,37.39860000,-122.08393000
406434282,"MAJESTIC HOSPICE & HOME HEALTH, LLC",550003135,Parent Facility,16360 MONTEREY ST,MORGAN HILL,95037,43,SANTA CLARA,Not Applicable,,Open,2015-07-09,Home Health Agency/Hospice,Hospice,37.11769000,-121.64563000
406434285,MAJESTIC HOME HEALTH,550003214,Parent Facility,16360 MONTEREY ST,MORGAN HILL,95037,43,SANTA CLARA,Not Applicable,,Open,2015-09-02,Home Health Agency/Hospice,Home Health Agency,37.11769000,-121.64563000
406434290,BLIZE HEALTHCARE - BRANCH,550001547,Branch,1101 S WINCHESTER BLVD,SAN JOSE,95128,43,SANTA CLARA,Not Applicable,,Open,2015-09-01,Home Health Agency/Hospice,Home Health Agency,37.30612000,-121.95013000
406434291,WITH GRACE HOSPICE AND PALLIATIVE CARE,550002922,Parent Facility,1879 LUNDY AVE,SAN JOSE,95131,43,SANTA CLARA,Not Applicable,,Open,2015-01-01,Home Health Agency/Hospice,Hospice,37.39287000,-121.89062000
406434293,"AMLIFE HOME HEALTH SERVICES, LLC",550003452,Parent Facility,16275 MONTEREY ST,MORGAN HILL,95037,43,SANTA CLARA,Not Applicable,,Open,2016-03-30,Home Health Agency/Hospice,Home Health Agency,37.11654800,-121.64506700
406434295,APEX HEALTHCARE SERVICES LLC,550003565,Parent Facility,4950 HAMILTON AVE,SAN JOSE,95130,43,SANTA CLARA,Not Applicable,,Open,2016-07-06,Home Health Agency/Hospice,Home Health Agency,37.28988000,-121.98826000
406434296,"INTOUCH HOME CARE, INC.",550003584,Parent Facility,4701 PATRICK HENRY DR,SANTA CLARA,95054,43,SANTA CLARA,Not Applicable,,Open,2016-07-21,Home Health Agency/Hospice,Home Health Agency,37.39820000,-121.98497000
406434297,GUARDIAN ANGEL HOME CARE INC.,550003564,Parent Facility,1885 THE ALAMEDA,SAN JOSE,95126,43,SANTA CLARA,Not Applicable,,Open,2016-06-30,Home Health Agency/Hospice,Home Health Agency,37.34039000,-121.92262000
406434298,"NORCAL HOSPICE, INC.",550003580,Parent Facility,700 W 6TH ST,GILROY,95020,43,SANTA CLARA,Not Applicable,,Open,2016-07-08,Home Health Agency/Hospice,Hospice,37.00399000,-121.57823000
406434299,"HEART OF HOPE ASIAN AMERICAN HOSPICE CARE, A NON PROFIT CORP",550003675,Parent Facility,1922 THE ALAMEDA,SAN JOSE,95126,43,SANTA CLARA,Not Applicable,,Open,2016-10-06,Home Health Agency/Hospice,Hospice,37.34121000,-121.92351000
406434301,BONITA SPRINGS HOME HEALTH LLC,550003881,Parent Facility,8545 MONTEREY RD.,GILROY,95020,43,SANTA CLARA,Not Applicable,,Open,2017-05-10,Home Health Agency/Hospice,Home Health Agency,37.02065000,-121.57547000
406434302,"SOUTH BAY HOME HEALTH CARE, LLC",550003870,Parent Facility,1741 SARATOGA AVE,SAN JOSE,95129,43,SANTA CLARA,Not Applicable,,Open,2017-05-08,Home Health Agency/Hospice,Home Health Agency,37.29040000,-121.99376000
406434304,CARE MUST,550003801,Parent Facility,1330 MEMOREX DRIVE,SANTA CLARA,95050,43,SANTA CLARA,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Home Health Agency,37.36251000,-121.95464000
406434306,CARE MUST HOSPICE INC,550003744,Parent Facility,1330 MEMOREX DRIVE,SANTA CLARA,95050,43,SANTA CLARA,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,37.36251000,-121.95464000
406444021,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,070000224,Parent Facility,2880 SOQUEL AVE,SANTA CRUZ,95062,44,SANTA CRUZ,Not Applicable,,Open,2005-04-08,Home Health Agency/Hospice,Home Health Agency,36.98585000,-121.98700000
